gameid,date,team,position,playername,performance
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Bilibili Gaming,top,Bin,2518.1
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Bilibili Gaming,jng,Xun,2222.2000000000003
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Bilibili Gaming,mid,Yagao,2423.1
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Bilibili Gaming,bot,Elk,3706.6
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Bilibili Gaming,sup,ON,2411.5
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Gen.G,top,Doran,1341.0
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Gen.G,jng,Peanut,1373.6
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Gen.G,mid,Chovy,2043.6
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Gen.G,bot,Peyz,2444.6
ESPORTSTMNT03_3225421,2023-11-03 09:05:56,Gen.G,sup,Delight,1004.3
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Gen.G,top,Doran,5093.6
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Gen.G,jng,Peanut,2903.8
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Gen.G,mid,Chovy,4154.5
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Gen.G,bot,Peyz,6686.1
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Gen.G,sup,Delight,2811.5
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Bilibili Gaming,top,Bin,2784.9
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Bilibili Gaming,jng,Xun,2345.2
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Bilibili Gaming,mid,Yagao,4407.6
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Bilibili Gaming,bot,Elk,6322.4
ESPORTSTMNT03_3225426,2023-11-03 09:53:00,Bilibili Gaming,sup,ON,2415.0
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Bilibili Gaming,top,Bin,2901.5
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Bilibili Gaming,jng,Xun,2861.4
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Bilibili Gaming,mid,Yagao,3257.3
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Bilibili Gaming,bot,Elk,3125.2
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Bilibili Gaming,sup,ON,2522.6
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Gen.G,top,Doran,4041.8
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Gen.G,jng,Peanut,3073.2000000000003
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Gen.G,mid,Chovy,3505.2
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Gen.G,bot,Peyz,3665.5
ESPORTSTMNT03_3222932,2023-11-03 10:59:02,Gen.G,sup,Delight,2699.8
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Bilibili Gaming,top,Bin,3780.9
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Bilibili Gaming,jng,Xun,2673.1
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Bilibili Gaming,mid,Yagao,3774.4
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Bilibili Gaming,bot,Elk,3442.9
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Bilibili Gaming,sup,ON,2888.6
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Gen.G,top,Doran,2575.7
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Gen.G,jng,Peanut,1871.3999999999999
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Gen.G,mid,Chovy,2722.5
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Gen.G,bot,Peyz,3159.7
ESPORTSTMNT03_3222943,2023-11-03 11:54:23,Gen.G,sup,Delight,1928.2
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,JD Gaming,top,369,2773.4
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,JD Gaming,jng,Kanavi,1504.3
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,JD Gaming,mid,knight,2246.7
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,JD Gaming,bot,Ruler,2614.8
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,JD Gaming,sup,MISSING,1602.9
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,KT Rolster,top,Kiin,3813.7
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,KT Rolster,jng,Cuzz,2135.7999999999997
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,KT Rolster,mid,Bdd,2957.5
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,KT Rolster,bot,Aiming,3582.6
ESPORTSTMNT03_3225556,2023-11-04 08:13:16,KT Rolster,sup,Lehends,1926.1
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,JD Gaming,top,369,2780.5
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,JD Gaming,jng,Kanavi,2511.1
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,JD Gaming,mid,knight,2705.7
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,JD Gaming,bot,Ruler,2930.0
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,JD Gaming,sup,MISSING,1979.6000000000001
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,KT Rolster,top,Kiin,1987.9
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,KT Rolster,jng,Cuzz,1546.9
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,KT Rolster,mid,Bdd,2548.4
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,KT Rolster,bot,Aiming,2049.0
ESPORTSTMNT03_3227010,2023-11-04 09:02:07,KT Rolster,sup,Lehends,1506.9
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,KT Rolster,top,Kiin,1859.0
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,KT Rolster,jng,Cuzz,1231.1000000000001
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,KT Rolster,mid,Bdd,2453.5
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,KT Rolster,bot,Aiming,2696.8
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,KT Rolster,sup,Lehends,1524.0
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,JD Gaming,top,369,2277.6
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,JD Gaming,jng,Kanavi,2457.9
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,JD Gaming,mid,knight,2835.1
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,JD Gaming,bot,Ruler,2675.3
ESPORTSTMNT03_3225580,2023-11-04 09:47:52,JD Gaming,sup,MISSING,2161.6
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,KT Rolster,top,Kiin,3915.1
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,KT Rolster,jng,Cuzz,2397.2999999999997
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,KT Rolster,mid,Bdd,3664.3
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,KT Rolster,bot,Aiming,3706.5
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,KT Rolster,sup,Lehends,1956.7
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,JD Gaming,top,369,3010.8
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,JD Gaming,jng,Kanavi,2401.7000000000003
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,JD Gaming,mid,knight,3083.0
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,JD Gaming,bot,Ruler,4716.5
ESPORTSTMNT03_3226069,2023-11-04 10:34:13,JD Gaming,sup,MISSING,2291.7
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,LNG Esports,top,Zika,2443.6
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,LNG Esports,jng,Tarzan,1226.6000000000001
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,LNG Esports,mid,Scout,1438.1
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,LNG Esports,bot,GALA,1578.6
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,LNG Esports,sup,Hang,1000.5
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,T1,top,Zeus,2968.7
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,T1,jng,Oner,1386.4
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,T1,mid,Faker,2428.6
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,T1,bot,Gumayusi,2216.4
ESPORTSTMNT03_3225718,2023-11-05 08:12:27,T1,sup,Keria,2551.8
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,LNG Esports,top,Zika,2033.9
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,LNG Esports,jng,Tarzan,1555.3
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,LNG Esports,mid,Scout,2586.2
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,LNG Esports,bot,GALA,1759.4
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,LNG Esports,sup,Hang,1416.8
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,T1,top,Zeus,2833.1
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,T1,jng,Oner,1445.8
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,T1,mid,Faker,2056.7
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,T1,bot,Gumayusi,3320.9
ESPORTSTMNT03_3227177,2023-11-05 08:58:21,T1,sup,Keria,2717.1000000000004
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,LNG Esports,top,Zika,1359.5
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,LNG Esports,jng,Tarzan,1306.2
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,LNG Esports,mid,Scout,2515.4
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,LNG Esports,bot,GALA,2166.3
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,LNG Esports,sup,Hang,1166.9
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,T1,top,Zeus,4333.5
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,T1,jng,Oner,2015.3999999999999
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,T1,mid,Faker,2790.1
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,T1,bot,Gumayusi,2363.4
ESPORTSTMNT03_3226221,2023-11-05 09:49:56,T1,sup,Keria,1935.4
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Weibo Gaming,top,TheShy,3851.8
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Weibo Gaming,jng,Weiwei,2211.1
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Weibo Gaming,mid,Xiaohu,2467.8
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Weibo Gaming,bot,Light,2840.6
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Weibo Gaming,sup,Crisp,1776.3
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Bilibili Gaming,top,Bin,1869.0
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Bilibili Gaming,jng,Xun,1254.6000000000001
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Bilibili Gaming,mid,Yagao,2325.7
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Bilibili Gaming,bot,Elk,2117.5
ESPORTSTMNT03_3226447,2023-11-11 08:16:53,Bilibili Gaming,sup,ON,1423.3000000000002
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Bilibili Gaming,top,Bin,3465.5
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Bilibili Gaming,jng,Xun,3084.2
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Bilibili Gaming,mid,Yagao,4330.6
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Bilibili Gaming,bot,Elk,5154.8
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Bilibili Gaming,sup,ON,4739.3
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Weibo Gaming,top,TheShy,3622.7
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Weibo Gaming,jng,Weiwei,1865.5
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Weibo Gaming,mid,Xiaohu,3936.9
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Weibo Gaming,bot,Light,2871.4
ESPORTSTMNT03_3227417,2023-11-11 09:06:53,Weibo Gaming,sup,Crisp,1954.9
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Weibo Gaming,top,TheShy,3456.4
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Weibo Gaming,jng,Weiwei,1658.3
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Weibo Gaming,mid,Xiaohu,3455.2
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Weibo Gaming,bot,Light,2420.4
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Weibo Gaming,sup,Crisp,3046.7000000000003
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Bilibili Gaming,top,Bin,1585.9
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Bilibili Gaming,jng,Xun,1057.3000000000002
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Bilibili Gaming,mid,Yagao,2405.4
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Bilibili Gaming,bot,Elk,1742.6
ESPORTSTMNT03_3225986,2023-11-11 10:01:44,Bilibili Gaming,sup,ON,2899.1000000000004
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Bilibili Gaming,top,Bin,2603.3
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Bilibili Gaming,jng,Xun,1766.6999999999998
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Bilibili Gaming,mid,Yagao,2583.0
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Bilibili Gaming,bot,Elk,2648.4
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Bilibili Gaming,sup,ON,2564.2
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Weibo Gaming,top,TheShy,2363.6
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Weibo Gaming,jng,Weiwei,967.7
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Weibo Gaming,mid,Xiaohu,2450.6
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Weibo Gaming,bot,Light,2012.0
ESPORTSTMNT03_3227424,2023-11-11 10:49:56,Weibo Gaming,sup,Crisp,2625.0
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Weibo Gaming,top,TheShy,2405.1
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Weibo Gaming,jng,Weiwei,2792.9
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Weibo Gaming,mid,Xiaohu,4706.9
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Weibo Gaming,bot,Light,4454.3
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Weibo Gaming,sup,Crisp,2703.2000000000003
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Bilibili Gaming,top,Bin,3306.8
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Bilibili Gaming,jng,Xun,1863.6999999999998
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Bilibili Gaming,mid,Yagao,4307.9
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Bilibili Gaming,bot,Elk,3940.7
ESPORTSTMNT03_3226463,2023-11-11 11:37:21,Bilibili Gaming,sup,ON,4547.6
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,T1,top,Zeus,2582.9
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,T1,jng,Oner,1671.3
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,T1,mid,Faker,3357.5
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,T1,bot,Gumayusi,2117.6
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,T1,sup,Keria,3004.7000000000003
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,JD Gaming,top,369,2235.7
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,JD Gaming,jng,Kanavi,1383.2
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,JD Gaming,mid,knight,1555.2
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,JD Gaming,bot,Ruler,1862.2
ESPORTSTMNT03_3228010,2023-11-12 08:17:10,JD Gaming,sup,MISSING,1314.6000000000001
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,JD Gaming,top,369,2860.4
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,JD Gaming,jng,Kanavi,2528.1
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,JD Gaming,mid,knight,3232.2
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,JD Gaming,bot,Ruler,4077.6
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,JD Gaming,sup,MISSING,5804.8
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,T1,top,Zeus,2898.5
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,T1,jng,Oner,1956.1000000000001
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,T1,mid,Faker,3472.7
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,T1,bot,Gumayusi,3708.5
ESPORTSTMNT03_3227454,2023-11-12 09:01:07,T1,sup,Keria,4879.5
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,T1,top,Zeus,3696.9
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,T1,jng,Oner,1719.2
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,T1,mid,Faker,3468.6
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,T1,bot,Gumayusi,2499.0
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,T1,sup,Keria,2574.9
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,JD Gaming,top,369,2656.3
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,JD Gaming,jng,Kanavi,2457.6000000000004
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,JD Gaming,mid,knight,2824.0
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,JD Gaming,bot,Ruler,3427.9
ESPORTSTMNT03_3227455,2023-11-12 09:59:02,JD Gaming,sup,MISSING,3296.7
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,JD Gaming,top,369,2211.3
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,JD Gaming,jng,Kanavi,1512.5
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,JD Gaming,mid,knight,2710.4
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,JD Gaming,bot,Ruler,2882.0
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,JD Gaming,sup,MISSING,1968.7
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,T1,top,Zeus,3190.1
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,T1,jng,Oner,2120.3
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,T1,mid,Faker,4352.5
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,T1,bot,Gumayusi,3805.8
ESPORTSTMNT03_3228025,2023-11-12 10:49:35,T1,sup,Keria,3012.0
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,Weibo Gaming,top,TheShy,2060.8
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,Weibo Gaming,jng,Weiwei,2472.2999999999997
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,Weibo Gaming,mid,Xiaohu,2955.9
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,Weibo Gaming,bot,Light,1617.7
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,Weibo Gaming,sup,Crisp,1811.5
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,T1,top,Zeus,4311.5
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,T1,jng,Oner,3224.5
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,T1,mid,Faker,2425.3
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,T1,bot,Gumayusi,2981.6
ESPORTSTMNT03_3228396,2023-11-19 08:56:48,T1,sup,Keria,2761.3
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,Weibo Gaming,top,TheShy,1940.0
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,Weibo Gaming,jng,Weiwei,2538.1
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,Weibo Gaming,mid,Xiaohu,2852.2
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,Weibo Gaming,bot,Light,2004.3
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,Weibo Gaming,sup,Crisp,2438.8
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,T1,top,Zeus,3765.2
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,T1,jng,Oner,2517.0
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,T1,mid,Faker,2395.2
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,T1,bot,Gumayusi,2814.9
ESPORTSTMNT03_3227846,2023-11-19 09:51:16,T1,sup,Keria,2095.6
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,Weibo Gaming,top,TheShy,2005.2
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,Weibo Gaming,jng,Weiwei,1790.9
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,Weibo Gaming,mid,Xiaohu,1694.4
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,Weibo Gaming,bot,Light,2772.9
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,Weibo Gaming,sup,Crisp,1780.0
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,T1,top,Zeus,2616.8
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,T1,jng,Oner,2522.2000000000003
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,T1,mid,Faker,2499.2
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,T1,bot,Gumayusi,2024.0
ESPORTSTMNT03_3227847,2023-11-19 10:44:06,T1,sup,Keria,1860.1
